,title,author,best,image,score
1180,"The Sneaky, Snacky Squirrel",Educational Insights,0,"The Sneaky, Snacky Squirrel.jpg",0.00016297693946398795
1181,The Cheater's Diet,Marissa Lippert,0,The Cheater's Diet.jpg,4.13690122513799e-06
1182,Enter a Glossy Web,McKenna Ruebush,0,Enter a Glossy Web.jpg,0.006244879215955734
1183,The Cockatoos,Edward John Mulawka,0,The Cockatoos.jpg,2.568900163169019e-05
1184,Texas Snakes,John E. Werler,0,Texas Snakes.jpg,2.406528622211912e-11
1185,The Chemistry of Printing Inks and Their Electronics and Medical Applications,Johannes Karl Fink,0,The Chemistry of Printing Inks and Their Electronics and Medical Applications.jpg,0.012978732585906982
1186,3ds Max Design Architectural Visualization,Brian L. Smith,0,3ds Max Design Architectural Visualization.jpg,2.5051714036550266e-09
1187,New Mexico's Reptiles and Amphibians,R. D. Bartlett,0,New Mexico's Reptiles and Amphibians.jpg,8.972912473836914e-05
1188,The Armchair Birder Goes Coastal,John Yow,0,The Armchair Birder Goes Coastal.jpg,0.005126914009451866
1189,Mosby's Handbook of Herbs & Natural Supplements - E-Book,Linda Skidmore-Roth,0,Mosby's Handbook of Herbs & Natural Supplements - E-Book.jpg,1.3574225704360288e-05
1190,Realistic Architectural Visualization with 3ds Max and mental ray,Roger Cusson,0,Realistic Architectural Visualization with 3ds Max and mental ray.jpg,7.1473711393821304e-09
1191,Address Book.,Blank Book Store,0,Address Book..jpg,5.098838300909847e-05
1192,Advanced Electrical and Electronics Engineering,Jian Lee,0,Advanced Electrical and Electronics Engineering.jpg,6.667219736300467e-07
1193,Blender Cycles: Materials and Textures Cookbook - Third Edition,Enrico Valenza,0,Blender Cycles: Materials and Textures Cookbook - Third Edition.jpg,1.4161880557139739e-08
1194,Mastering Autodesk Maya 2011,Eric Keller,0,Mastering Autodesk Maya 2011.jpg,3.112057675025426e-05
1195,Forensic Light: A Beginner's Guide,David Rudd Cycleback,0,Forensic Light: A Beginner's Guide.jpg,0.0005555415409617126
1196,Rendering Techniques 2001,S.J. Gortler,0,Rendering Techniques 2001.jpg,0.0025441101752221584
1197,Consumer Culture and the Media,M. Iqani,0,Consumer Culture and the Media.jpg,1.1063163718461055e-08
1198,For My Children,Peter Roland Barr,0,For My Children.jpg,1.0
1199,Shrikes and Bush-shrikes,Tony Harris,0,Shrikes and Bush-shrikes.jpg,0.0008227146463468671
1200,The Complete Guide to Black & White Digital Photography,Michael Freeman,0,The Complete Guide to Black & White Digital Photography.jpg,8.979820904642111e-07
1201,Glossy Look,Rosario Vila,0,Glossy Look.jpg,0.0008730784757062793
1202,"The Mecyclothorax beetles (Coleoptera, Carabidae, Moriomorphini) of Tahiti, Society Islands",James K. Liebherr,0,"The Mecyclothorax beetles (Coleoptera, Carabidae, Moriomorphini) of Tahiti, Society Islands.jpg",7.202346751000732e-05
1203,Colour Measurement,M. L. Gulrajani,0,Colour Measurement.jpg,0.0002253572311019525
1204,The Magician of Primary,Louie Wang,0,The Magician of Primary.jpg,0.004190594889223576
1205,How To Cheat In Photoshop CC,Steve Caplin,0,How To Cheat In Photoshop CC.jpg,5.938120466453256e-06
1206,Birds of New Guinea,Thane K. Pratt,0,Birds of New Guinea.jpg,0.0018502594903111458
1207,Waggish: Dogs Smiling for Dog Reasons,Grace Chon,0,Waggish: Dogs Smiling for Dog Reasons.jpg,1.179947048512986e-06
1208,Waggish Tales of the Czechs,Norman Lockridge,0,Waggish Tales of the Czechs.jpg,0.001223480561748147
1209,Perversion for Profit,Whitney Strub,0,Perversion for Profit.jpg,4.249664300459699e-07
1210,The World as Metaphor in Robert Musil's The Man Without Qualities,Genese Grill,0,The World as Metaphor in Robert Musil's The Man Without Qualities.jpg,0.007828900590538979
1211,A Dictionary of Modern English Usage,H. W. Fowler,0,A Dictionary of Modern English Usage.jpg,8.782198079870795e-09
1212,The History and Design of the Foundling Hospital,John Brownlow,0,The History and Design of the Foundling Hospital.jpg,2.12061913771322e-05
1213,The Physiology of Taste,Jean Anthelme Brillat-Savarin,0,The Physiology of Taste.jpg,0.0004933354794047773
1214,The Naming of the Shrew,John Wright,0,The Naming of the Shrew.jpg,0.0015327344881370664
1215,Carthage,Joyce Carol Oates,0,Carthage.jpg,4.2351082811364904e-05
1216,The Fran Lebowitz Reader,Fran Lebowitz,0,The Fran Lebowitz Reader.jpg,1.1845460221593385e-06
1217,The Wakeful World,Emma Restall Orr,0,The Wakeful World.jpg,1.464534989281674e-06
1218,Clinical Manual for Evaluation and Treatment of Sleep Disorders,Martin Reite,0,Clinical Manual for Evaluation and Treatment of Sleep Disorders.jpg,3.208112886454728e-09
1219,Gospel Wakefulness (Foreword by Ray Ortlund),Jared C. Wilson,0,Gospel Wakefulness (Foreword by Ray Ortlund).jpg,6.91284753884247e-07
1220,Natural Wakefulness,Gaylon Ferguson,0,Natural Wakefulness.jpg,0.0028053815476596355
1221,The Zukofsky Era,Ruth Jennison,0,The Zukofsky Era.jpg,0.011406310833990574
1222,FormaMente,AA. VV.,0,FormaMente.jpg,8.403738320339471e-05
1223,Dangerously Sleepy,Alan Derickson,0,Dangerously Sleepy.jpg,0.0030630179680883884
1224,The New Baby Answer Book,Robin Goldstein Goldstein,0,The New Baby Answer Book.jpg,3.7784081751650306e-17
1225,Gitanjali,Rabindranath Tagore,0,Gitanjali.jpg,0.00011979352711932734
1226,The Bodhisattva Path of Wisdom and Compassion (volume 2),Chogyam Trungpa,0,The Bodhisattva Path of Wisdom and Compassion (volume 2).jpg,5.5112970585469157e-05
1227,Conversations with Husserl and Fink,Dorion Cairns,0,Conversations with Husserl and Fink.jpg,0.0016708241309970617
1228,Vision of Self,Acharya Swami Avdheshanand Giri,0,Vision of Self.jpg,0.0028872189577668905
1229,Principles and Practice of Sleep Medicine - E-Book,Meir H. Kryger,0,Principles and Practice of Sleep Medicine - E-Book.jpg,1.767893263604492e-05
1230,The Watery Part of the World,Michael Parker,0,The Watery Part of the World.jpg,2.05271971935872e-05
1231,A Watery World,Ryder Shava,0,A Watery World.jpg,0.000971127359662205
1232,A Watery Grave,Joan Druett,0,A Watery Grave.jpg,7.256848455483578e-10
1233,A Watery Grave in Yellowstone,Raymond N. Kieft,0,A Watery Grave in Yellowstone.jpg,4.4563549295162375e-07
1234,The Epic Forgotten Book Two: Through a Watery Veil,J Christopher Wickham,0,The Epic Forgotten Book Two: Through a Watery Veil.jpg,2.580533873697277e-05
1235,Scooby-Doo! a States of Matter Mystery,Megan Cooley Peterson,0,Scooby-Doo! a States of Matter Mystery.jpg,7.271888335935728e-08
1236,Marine Science for Kids,Bethanie Hestermann,0,Marine Science for Kids.jpg,8.994442396215163e-06
1237,A Watery Crash,Larry W. Miller Jr.,0,A Watery Crash.jpg,3.2930982385437346e-09
1238,The Watery Grave,Richard H. Osborne,0,The Watery Grave.jpg,6.599912740057334e-05
1239,The Case of the Watery Grave (Detective),Anne Schraff,0,The Case of the Watery Grave (Detective).jpg,1.994877493416425e-05
1240,Watery Ways,Valerie Poore,0,Watery Ways.jpg,5.965088348602876e-05
1241,DK Eyewitness Books: Ocean,Miranda Macquitty,0,DK Eyewitness Books: Ocean.jpg,2.7227981263422407e-05
1242,Watery World,National Geographic Learning,0,Watery World.jpg,0.0002809090947266668
1243,The Case of the Watery Grave,Anne Schraff,0,The Case of the Watery Grave.jpg,2.6292802570576645e-13
1244,"Afloat Or, Adventures on Watery Trails",Alan Douglas,0,"Afloat Or, Adventures on Watery Trails.jpg",0.001820579869672656
1245,"Observations on the Treatment of the Epiphora, Or Watery Eye, and on the Fistula Lacrymalis",James Ware,0,"Observations on the Treatment of the Epiphora, Or Watery Eye, and on the Fistula Lacrymalis.jpg",0.00014698159066028893
1246,Fisher Row and the Watery Fringes of Oxford Through Time,Nancy Hood,0,Fisher Row and the Watery Fringes of Oxford Through Time.jpg,0.0005140576977282763
1247,Piggy Handsome,Pip Jones,0,Piggy Handsome.jpg,0.0001984375703614205
1248,Handsome Killer,B. J. Loft,0,Handsome Killer.jpg,7.522335181420203e-06
1249,Criminally Handsome,Cassie Miles,0,Criminally Handsome.jpg,0.0007885021041147411
1250,"Tall, Light, & Handsome",Octavia L. Southall,0,"Tall, Light, & Handsome.jpg",0.0655369907617569
1251,The Most Handsome,Kaviya Kamaraj,0,The Most Handsome.jpg,6.901755841681734e-05
1252,The Handsome Road,Gwen Bristow,0,The Handsome Road.jpg,0.001100090448744595
1253,Handsome Brute,Sean O'Connor,0,Handsome Brute.jpg,7.742228547158447e-08
1254,Handsome Horses,Anders Hanson,0,Handsome Horses.jpg,7.469220145139843e-05
1255,Handsome Devil,Morgan Fenn,0,Handsome Devil.jpg,0.022145435214042664
1256,Junie B. Jones #7: Junie B. Jones Loves Handsome Warren,Barbara Park,0,Junie B. Jones #7: Junie B. Jones Loves Handsome Warren.jpg,0.002273035468533635
1257,Handsome As Sin,Kelsey Roberts,0,Handsome As Sin.jpg,3.585326169286418e-08
1258,Curious Cate Or Handsome Is as Handsome Does,Kenneth Edwards,0,Curious Cate Or Handsome Is as Handsome Does.jpg,0.09604235738515854
1259,Drawing Appaloosas and Other Handsome Horses,Rae Young,0,Drawing Appaloosas and Other Handsome Horses.jpg,2.7644355213851668e-05
1260,Kiss a Handsome Stranger,Jacqueline Diamond,0,Kiss a Handsome Stranger.jpg,3.4924670444524963e-07
1261,The Handsome Farmhouse Ghost,Tina Griffith,0,The Handsome Farmhouse Ghost.jpg,0.18860484659671783
1262,The Handsome Sailor,Larry Duberstein,0,The Handsome Sailor.jpg,4.249443019688215e-09
1263,"So Brave, Young, and Handsome",Leif Enger,0,"So Brave, Young, and Handsome.jpg",0.00040764379082247615
1264,Dead Handsome: A Buffalo Steampunk Adventure,Laura Strickland,0,Dead Handsome: A Buffalo Steampunk Adventure.jpg,0.0001640882546780631
1265,Honeymoon with a Handsome Stranger,Elane Osborn,0,Honeymoon with a Handsome Stranger.jpg,0.3651779294013977
1266,The Handsome Man's De Luxe Café,Alexander McCall Smith,0,The Handsome Man's De Luxe Café.jpg,6.534338899655268e-05
1267,100 Countries With the Most Handsome Men,Alex Trost,0,100 Countries With the Most Handsome Men.jpg,1.617450612464641e-13
1268,The Handsome Man,Margaret Turnbull,0,The Handsome Man.jpg,0.0013502654619514942
1269,"My Daddy Is Strong, Handsome, and Tall",Sarah E. Bash,0,"My Daddy Is Strong, Handsome, and Tall.jpg",0.43707987666130066
1270,Deadly Handsome,Suzanne Leiphart,0,Deadly Handsome.jpg,1.0605862371448893e-05
1271,I Am So Handsome,Mario Ramos,0,I Am So Handsome.jpg,0.0005169715150259435
1272,Ugly,Robert Hoge,0,Ugly.jpg,0.8685439229011536
1273,Winning Ugly,Brad Gilbert,0,Winning Ugly.jpg,1.0683001164579764e-05
1274,Plain and Ugly Janes,Charlotte M. Wright,0,Plain and Ugly Janes.jpg,0.000628745649009943
1275,The Ugly Laws,Susan M. Schweik,0,The Ugly Laws.jpg,0.003236747346818447
1276,"If You Have to Wear an Ugly Dress, Learn to Accessorize: Guidance, Inspiration, and Hope for Women with Lupus, Scleroderma, and Other Autoimmune Illne",Linda McNamara,0,"If You Have to Wear an Ugly Dress, Learn to Accessorize: Guidance, Inspiration, and Hope for Women with Lupus, Scleroderma, and Other Autoimmune Illne.jpg",1.1591413567657582e-05
1277,"Fat, Dumb, and Ugly",Peter Strupp,0,"Fat, Dumb, and Ugly.jpg",0.00014798073971178383
1278,The Ugly Little Christmas Tree,Ken Delo,0,The Ugly Little Christmas Tree.jpg,0.44212228059768677
1279,Being Ugly,Monica Carol Miller,0,Being Ugly.jpg,1.8241189536638558e-07
1280,Ugly Christmas Sweater Party Book,Brian Miller,0,Ugly Christmas Sweater Party Book.jpg,1.8291340211362694e-06
1281,God Don't Like Ugly,Mary Monroe,0,God Don't Like Ugly.jpg,0.00024876673705875874
1282,The Ugly Duckling,Hans Christian Andersen,0,The Ugly Duckling.jpg,0.04224597290158272
1283,The Ugly One,Leanne Statland Ellis,0,The Ugly One.jpg,8.322640496771783e-05
1284,Ugly as Sin,Toni Raiten-D'Antonio,0,Ugly as Sin.jpg,0.0002144241298083216
1285,Pretty Ugly,Kirker Butler,0,Pretty Ugly.jpg,0.0010921047069132328
1286,The Ugly Duckling In Modern English (Translated),Hans Christian Andersen,0,The Ugly Duckling In Modern English (Translated).jpg,3.230381480534561e-05
1287,The Ugly Brown Cup,Favre Sparks,0,The Ugly Brown Cup.jpg,0.0016185864806175232
1288,Make It Mighty Ugly,Kim Piper Werker,0,Make It Mighty Ugly.jpg,1.834007434808882e-06
1289,The Illustrated Ugly Duckling,Graphic Ebooks,0,The Illustrated Ugly Duckling.jpg,0.0016659023240208626
1290,The Power of Ugly,Jamie J. Stilson,0,The Power of Ugly.jpg,7.287590051419102e-06
1291,Beginning Prologue an Ugly Truth,Baron R. W. Louis,0,Beginning Prologue an Ugly Truth.jpg,7.882202044129372e-05
1292,Quite Ugly One Morning,Christopher Brookmyre,0,Quite Ugly One Morning.jpg,0.010402520187199116
1293,THE UGLY PURPLE PURSE,Sandra Tessmer,0,THE UGLY PURPLE PURSE.jpg,0.015118006616830826
1294,The Ugly Duckling and Other Fairy Tales,Hans Christian Andersen,0,The Ugly Duckling and Other Fairy Tales.jpg,0.00012490965309552848
1295,Ugly's Electrical Safety and NFPA 70E®,H. Brooke Stauffer,0,Ugly's Electrical Safety and NFPA 70E®.jpg,0.00012080954184057191
1296,"Office Politics - the Good, the Bad and the Ugly",M. Watts,0,"Office Politics - the Good, the Bad and the Ugly.jpg",1.3183722558096633e-07
1297,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,0,Beautiful Music for Ugly Children.jpg,3.1009756984445858e-09
1298,Mystery of Ma's Ugly Pickle,Martin Michael Neveroski Neveroski,0,Mystery of Ma's Ugly Pickle.jpg,3.6388963053468615e-05
1299,"American Wars: Good, Bad, and Ugly",Bert Rainwater,0,"American Wars: Good, Bad, and Ugly.jpg",0.0033113707322627306
1300,Horrible Science: Ugly Bugs,Nick Arnold,0,Horrible Science: Ugly Bugs.jpg,8.898676605895162e-05
1301,The Ugly Woman of Castello di Putti,A. M. Dellamonica,0,The Ugly Woman of Castello di Putti.jpg,0.00039548237691633403
1302,"Beautiful Ugly: The Cry, The Call, The Coming",Aaron Jones,0,"Beautiful Ugly: The Cry, The Call, The Coming.jpg",0.9340135455131531
1303,"Ugly's Electrical Safety and NFPA 70E, 2012 Edition","Jones & Bartlett Learning,",0,"Ugly's Electrical Safety and NFPA 70E, 2012 Edition.jpg",0.0013453355059027672
1304,"The Good, the Bad, & the Ugly: Philadelphia Phillies",Todd Zolecki,0,"The Good, the Bad, & the Ugly: Philadelphia Phillies.jpg",2.5292913051089272e-05
1305,The Ugly Duckling In English and Spanish (Bilingual Edition),Hans Christian Andersen,0,The Ugly Duckling In English and Spanish (Bilingual Edition).jpg,0.006822535302489996
1306,"The Good, the Bad, & the Ugly: Chicago White Sox",Mark Gonzales,0,"The Good, the Bad, & the Ugly: Chicago White Sox.jpg",0.24630708992481232
1307,Yo Momma So Ugly Jokes 2,Peter Crumpton,0,Yo Momma So Ugly Jokes 2.jpg,2.451827185723232e-06
1308,Talking About Good and Bad Without Getting Ugly,Paul Chamberlain,0,Talking About Good and Bad Without Getting Ugly.jpg,1.398974927724339e-05
1309,Ugly Wrapping Paper Priceless Gift,Lisa Goldade,0,Ugly Wrapping Paper Priceless Gift.jpg,1.7539083501105779e-06
1310,"Cliques, Hicks, and Ugly Sticks",KD McCrite,0,"Cliques, Hicks, and Ugly Sticks.jpg",0.0033292605075985193
1311,"God's Best Gift, In an ugly Wrapping",Onyemaechi Emmanuel Okoro,0,"God's Best Gift, In an ugly Wrapping.jpg",2.1568581360043027e-05
1312,"The Good, the Bad and the Ugly",Nicholas Bishop,0,"The Good, the Bad and the Ugly.jpg",2.569742743181963e-15
1313,Squeal,Herushia Maharaj,0,Squeal.jpg,1.7160886045530788e-06
1314,I like how I feel when I giggle and squeal!,Annie T,0,I like how I feel when I giggle and squeal!.jpg,9.421049071534071e-06
1315,"Squeak, Squeal, Squawk",Luana Mitten,0,"Squeak, Squeal, Squawk.jpg",6.164966315225229e-10
1316,Squeal for Joy,David Hoenigman,0,Squeal for Joy.jpg,0.0005269379471428692
1317,SQUEAL PIG,Kim Hardwick,0,SQUEAL PIG.jpg,0.41466182470321655
1318,Squeal and Squawk,Susan Pearson,0,Squeal and Squawk.jpg,5.9010242694057524e-05
1319,Proceedings of Regional Tribology Conference 2011,M.A. Maleque,0,Proceedings of Regional Tribology Conference 2011.jpg,0.00016549065185245126
1320,Noise and Vibration Mitigation for Rail Transportation Systems,Jens C.O. Nielsen,0,Noise and Vibration Mitigation for Rail Transportation Systems.jpg,0.0008007470169104636
1321,Micro Markets,Robert A. Schwartz,0,Micro Markets.jpg,9.90458062788413e-11
1322,The Big Squeal,Carol Alexander,0,The Big Squeal.jpg,0.0008121568243950605
1323,Brain Candy,Garth Sundem,0,Brain Candy.jpg,2.2876271032146178e-05
1324,An Introduction to Mathematical Analysis for Economic Theory and Econometrics,Dean Corbae,0,An Introduction to Mathematical Analysis for Economic Theory and Econometrics.jpg,8.970879594727421e-10
1325,Pig Squeal: Bridging Batch and Stream Processing Using Incremental Updates,James Holmes Lampton,0,Pig Squeal: Bridging Batch and Stream Processing Using Incremental Updates.jpg,0.047544337809085846
1326,Bad Acts and Guilty Minds,Leo Katz,0,Bad Acts and Guilty Minds.jpg,0.001789846457540989
1327,Brodsky Translating Brodsky: Poetry in Self-Translation,Alexandra Berlina,0,Brodsky Translating Brodsky: Poetry in Self-Translation.jpg,1.1692734915413894e-05
1328,Computational Mechanics,Zhenhan Yao,0,Computational Mechanics.jpg,0.1110299676656723
1329,Frank Clark Short Stories,Frank Clark,0,Frank Clark Short Stories.jpg,0.019102169200778008
1330,KICK-IT,Dr. Harry Barker,0,KICK-IT.jpg,1.242612590601766e-08
1331,One Kick,Chelsea Cain,0,One Kick.jpg,1.660454654484056e-05
1332,Head Kick,Patrick Jones,0,Head Kick.jpg,9.404136653756723e-05
1333,Corner Kick,Bill Swan,0,Corner Kick.jpg,4.8427082219859585e-05
1334,Super Simple Punch & Kick,Nancy Tuminelly,0,Super Simple Punch & Kick.jpg,0.00022067848476581275
1335,Kick It,Lauren Renz,0,Kick It.jpg,0.00042373035103082657
1336,Fundraising Kick,Marc Pitman,0,Fundraising Kick.jpg,1.1277683370281011e-05
1337,Karate Kick,Matt Christopher,0,Karate Kick.jpg,3.619093691398234e-09
1338,Kick Anxiety,Anne Laidlaw,0,Kick Anxiety.jpg,2.8169191423899065e-09
1339,Kick Your Own Ass,Robert Johnson,0,Kick Your Own Ass.jpg,1.0269921091321521e-07
1340,Kick-Ass Creativity,Mary Beth Maziarz,0,Kick-Ass Creativity.jpg,1.4636911146226339e-05
1341,Chicks Kick Butt,Rachel Caine,0,Chicks Kick Butt.jpg,1.0116285715444907e-17
1342,Kick Start,"Ralph ""Teach"" Elrod",0,Kick Start.jpg,5.146995931681886e-07
1343,Kick 4 Malawi,David Light,0,Kick 4 Malawi.jpg,2.8734605166391702e-06
1344,Kick the Can,Steven I. Dahl,0,Kick the Can.jpg,0.00012872411753050983
1345,Summary: Think Big and Kick Ass,BusinessNews Publishing,0,Summary: Think Big and Kick Ass.jpg,4.7108194848988205e-05
1346,Kick-Start Your Class,LouAnne Johnson,0,Kick-Start Your Class.jpg,1.378816477881628e-06
1347,Kick the Jerk Out of Your Life,Liz Aime Hern Ndez,0,Kick the Jerk Out of Your Life.jpg,0.005460812244564295
1348,Kick and Run,Jonathan Wilson,0,Kick and Run.jpg,3.302966433693655e-05
1349,Football Academy: Free Kick,Tom Palmer,0,Football Academy: Free Kick.jpg,0.9861031770706177
1350,Go Kick Arse Ma!,Gail Brenssell-Rakuraku,0,Go Kick Arse Ma!.jpg,0.0001351138052996248
1351,ick as in kick,Pam Scheunemann,0,ick as in kick.jpg,1.142146402344224e-06
